north_count,south_count,east_count,west_count,north_wait,south_wait,east_wait,west_wait,north_density,south_density,east_density,west_density,emergency_active,peak_factor,target_phase,target_timing_north,target_timing_south,target_timing_east,target_timing_west,target_risk,scenario
8,9,24,22,22.54,24.83,5.3,8.56,8.0,9.0,24.0,22.0,0.0,0.11,2,20.27,21.23,25.55,25.47,0,balanced
6,24,14,16,17.32,4.25,21.5,21.91,6.0,24.0,14.0,16.0,0.0,0.15,3,18.32,24.7,23.51,24.81,0,balanced
8,14,82,78,10.83,18.74,120.62,70.67,8.0,14.0,82.0,78.0,0.0,0.8,2,15.75,16.59,51.61,36.05,2,evening_rush
14,16,42,50,12.74,14.81,42.2,51.76,14.0,16.0,42.0,50.0,0.0,0.71,3,18.94,19.73,36.51,44.81,1,evening_rush
76,81,66,87,103.58,64.72,48.44,145.28,76.0,81.0,66.0,87.0,0.0,1.0,3,31.0,26.1,22.17,40.73,2,gridlock
61,81,66,85,135.08,82.78,51.5,132.51,61.0,81.0,66.0,85.0,0.0,1.0,3,31.49,28.59,22.4,37.52,2,gridlock
21,22,24,20,12.24,16.15,14.31,11.24,21.0,22.0,24.0,20.0,0.0,0.14,2,25.59,27.17,27.71,24.84,0,balanced
73,74,94,73,89.31,76.5,80.52,99.38,73.0,74.0,94.0,73.0,0.0,1.0,2,29.44,27.7,31.89,30.97,2,gridlock
38,48,24,7,39.32,43.01,22.03,9.0,38.0,48.0,24.0,7.0,0.0,0.87,1,35.74,42.89,24.36,17.01,1,morning_rush
15,16,23,22,12.99,19.98,3.07,13.3,15.0,16.0,23.0,22.0,0.0,0.35,3,23.5,25.66,25.25,27.56,0,balanced
17,12,89,34,23.28,10.3,109.53,35.37,17.0,12.0,89.0,34.0,0.0,0.99,2,17.85,16.49,60.0,22.25,2,evening_rush
68,85,61,83,97.24,131.16,115.29,89.36,68.0,85.0,61.0,83.0,0.0,1.0,1,27.33,35.72,28.06,28.89,2,gridlock
55,38,5,15,77.3,60.65,4.21,21.51,55.0,38.0,5.0,15.0,0.0,0.95,0,50.34,34.8,15.88,18.98,1,morning_rush
2,8,3,16,10.35,16.97,18.08,14.31,2.0,8.0,3.0,16.0,0.0,0.38,3,15.99,19.64,16.79,23.72,0,balanced
64,64,23,11,51.54,54.07,22.02,15.96,64.0,64.0,23.0,11.0,0.0,0.99,1,40.68,41.66,20.41,17.26,1,morning_rush
13,11,60,75,16.48,16.34,55.69,88.33,13.0,11.0,60.0,75.0,0.0,0.9,3,17.07,16.74,34.6,51.59,1,evening_rush
15,19,22,16,15.32,6.47,19.62,3.24,15.0,19.0,22.0,16.0,0.0,0.15,2,23.48,23.66,28.72,21.75,0,balanced
36,53,16,10,42.03,69.46,19.26,15.16,36.0,53.0,16.0,10.0,0.0,0.8,1,31.5,51.12,19.7,17.68,1,morning_rush
61,96,77,78,135.24,93.82,55.4,60.7,61.0,96.0,77.0,78.0,0.0,1.0,1,33.43,35.21,25.21,26.14,2,gridlock
18,9,17,24,24.23,14.38,7.65,15.54,18.0,9.0,17.0,24.0,0.0,0.39,3,27.09,19.85,22.78,28.29,0,balanced
11,7,3,18,24.16,16.44,7.33,4.06,11.0,7.0,3.0,18.0,0.0,0.13,3,22.39,18.96,16.36,22.56,0,balanced
76,92,91,73,132.27,62.01,46.43,113.04,76.0,92.0,91.0,73.0,0.0,1.0,0,35.79,27.39,24.76,32.06,2,gridlock
70,87,68,67,111.89,149.66,108.6,98.09,70.0,87.0,68.0,67.0,0.0,1.0,1,28.47,37.49,27.7,26.34,2,gridlock
87,64,11,19,128.4,88.11,10.78,20.77,87.0,64.0,11.0,19.0,0.0,0.88,0,52.76,34.24,15.94,17.06,2,morning_rush
42,42,23,11,33.24,15.77,30.18,39.83,42.0,42.0,23.0,11.0,1.0,0.5,0,60.0,15.0,15.0,15.0,2,emergency
16,15,91,79,13.63,20.86,143.62,97.5,16.0,15.0,91.0,79.0,0.0,0.94,2,16.2,16.33,51.15,36.32,2,evening_rush
17,9,80,82,26.47,7.74,110.16,98.88,17.0,9.0,80.0,82.0,0.0,0.78,2,17.07,15.72,44.75,42.46,2,evening_rush
64,45,20,6,80.77,43.63,27.79,4.95,64.0,45.0,20.0,6.0,0.0,0.77,0,52.71,31.01,20.33,15.95,1,morning_rush
11,10,15,21,21.38,4.24,21.07,6.15,11.0,10.0,15.0,21.0,0.0,0.35,2,22.34,19.45,24.94,24.78,0,balanced
13,21,4,24,6.68,2.97,5.7,18.11,13.0,21.0,4.0,24.0,0.0,0.34,3,21.56,24.69,16.97,30.92,0,balanced
22,6,3,20,12.41,7.06,24.63,19.64,22.0,6.0,3.0,20.0,0.0,0.28,3,26.08,17.65,16.99,26.91,0,balanced
10,15,76,65,10.77,17.63,114.63,101.1,10.0,15.0,76.0,65.0,0.0,0.93,2,15.95,16.68,47.66,39.7,2,evening_rush
6,13,76,78,5.74,16.52,64.24,64.32,6.0,13.0,76.0,78.0,0.0,0.95,3,15.74,17.09,43.2,43.97,2,evening_rush
51,70,5,16,61.6,111.68,4.05,24.2,51.0,70.0,5.0,16.0,0.0,0.73,1,31.83,54.81,15.55,17.81,1,morning_rush
18,7,43,43,16.72,9.0,58.27,37.5,18.0,7.0,43.0,43.0,0.0,0.82,2,20.98,16.93,45.27,36.82,0,evening_rush
7,9,59,53,7.98,8.84,48.94,61.73,7.0,9.0,59.0,53.0,0.0,0.83,3,16.42,16.86,42.25,44.46,1,evening_rush
86,87,65,74,124.71,56.1,129.43,106.3,86.0,87.0,65.0,74.0,0.0,1.0,0,34.96,24.72,30.66,29.66,2,gridlock
6,7,82,73,4.92,7.06,111.88,74.45,6.0,7.0,82.0,73.0,0.0,0.88,2,15.53,15.65,51.61,37.22,2,evening_rush
10,23,20,35,15.81,18.15,33.63,31.91,10.0,23.0,20.0,35.0,1.0,0.5,3,15.0,15.0,15.0,60.0,2,emergency
9,23,19,11,12.49,4.3,12.0,24.82,9.0,23.0,19.0,11.0,0.0,0.2,1,19.84,25.13,25.1,22.81,0,balanced
13,23,38,69,18.78,18.54,45.15,83.13,13.0,23.0,38.0,69.0,0.0,0.72,3,17.7,19.75,28.1,54.45,1,evening_rush
23,17,19,37,14.22,24.41,35.69,32.72,23.0,17.0,19.0,37.0,1.0,0.5,3,15.0,15.0,15.0,60.0,2,emergency
9,19,59,51,8.65,24.95,84.32,43.73,9.0,19.0,59.0,51.0,0.0,0.88,2,16.54,19.72,50.76,32.97,1,evening_rush
12,21,85,74,15.97,29.8,71.47,70.63,12.0,21.0,85.0,74.0,0.0,0.99,2,16.62,18.8,44.32,40.26,2,evening_rush
21,24,11,2,20.85,5.04,22.17,12.87,21.0,24.0,11.0,2.0,0.0,0.11,0,27.47,24.79,21.72,15.99,0,balanced
12,22,65,32,10.76,26.39,70.65,36.48,12.0,22.0,65.0,32.0,0.0,0.82,2,17.52,21.58,54.27,26.63,1,evening_rush
13,9,60,49,15.29,9.65,49.02,53.12,13.0,9.0,60.0,49.0,0.0,0.89,2,18.32,17.01,44.25,40.42,1,evening_rush
5,15,60,67,5.74,18.31,94.17,105.38,5.0,15.0,60.0,67.0,0.0,0.94,3,15.51,17.05,40.6,46.85,1,evening_rush
19,8,9,6,12.96,13.0,11.92,22.6,19.0,8.0,9.0,6.0,0.0,0.24,0,24.88,19.16,19.56,18.89,0,balanced
12,13,8,9,21.36,20.15,12.88,9.3,12.0,13.0,8.0,9.0,0.0,0.25,1,22.12,22.51,18.91,19.03,0,balanced
12,17,92,54,9.85,23.3,97.14,81.17,12.0,17.0,92.0,54.0,0.0,0.83,2,16.25,17.41,52.65,33.69,2,evening_rush
5,21,66,56,5.84,24.82,87.95,63.19,5.0,21.0,66.0,56.0,0.0,0.77,2,15.65,19.23,48.77,36.36,1,evening_rush
37,56,18,10,58.51,79.97,26.29,14.26,37.0,56.0,18.0,10.0,0.0,0.83,1,32.73,50.14,20.0,17.13,1,morning_rush
84,97,72,84,110.05,69.61,118.64,105.36,84.0,97.0,72.0,84.0,0.0,1.0,0,31.5,27.45,30.24,30.81,2,gridlock
12,48,24,45,17.17,26.36,13.75,11.28,12.0,48.0,24.0,45.0,1.0,0.5,1,15.0,60.0,15.0,15.0,2,emergency
12,22,21,11,3.32,18.44,13.25,6.79,12.0,22.0,21.0,11.0,0.0,0.28,1,20.22,28.74,26.62,20.2,0,balanced
35,61,20,9,39.83,82.8,31.74,12.14,35.0,61.0,20.0,9.0,0.0,0.87,1,27.53,54.47,21.18,16.82,1,morning_rush
63,68,10,18,75.26,77.95,15.0,14.65,63.0,68.0,10.0,18.0,0.0,0.87,1,41.37,44.38,16.53,17.72,1,morning_rush
86,77,92,81,105.82,70.49,63.8,44.85,86.0,77.0,92.0,81.0,0.0,1.0,0,36.91,28.47,29.77,24.85,2,gridlock
13,12,65,39,20.34,12.75,64.6,39.86,13.0,12.0,65.0,39.0,0.0,0.87,2,18.57,17.77,52.96,30.7,1,evening_rush
40,69,14,9,56.44,109.46,19.28,14.31,40.0,69.0,14.0,9.0,0.0,0.77,1,28.59,57.56,17.44,16.4,1,morning_rush
51,41,27,35,146.68,53.67,107.6,135.98,51.0,41.0,27.0,35.0,0.0,0.6,0,40.66,23.12,24.93,31.29,1,storm
33,13,30,36,19.42,39.39,36.64,15.94,33.0,13.0,30.0,36.0,1.0,0.5,2,15.0,15.0,60.0,15.0,2,emergency
11,9,21,5,24.64,6.72,2.54,17.29,11.0,9.0,21.0,5.0,0.0,0.27,2,23.11,19.38,24.25,18.14,0,balanced
30,44,20,42,138.83,78.98,108.63,126.37,30.0,44.0,20.0,42.0,0.0,0.6,3,31.48,28.98,23.58,35.96,1,storm
9,5,7,7,3.33,22.95,13.94,3.49,9.0,5.0,7.0,7.0,0.0,0.4,2,19.27,18.77,19.3,18.34,0,balanced
13,16,2,10,7.36,24.82,6.13,10.06,13.0,16.0,2.0,10.0,0.0,0.14,1,20.6,25.32,15.84,19.61,0,balanced
81,55,15,7,71.33,76.24,17.48,6.49,81.0,55.0,15.0,7.0,0.0,0.87,0,47.93,38.72,17.47,15.88,2,morning_rush
67,42,15,13,72.04,52.61,22.35,15.86,67.0,42.0,15.0,13.0,0.0,0.91,0,51.19,32.47,18.62,17.72,1,morning_rush
56,45,10,10,53.48,58.97,13.41,14.31,56.0,45.0,10.0,10.0,0.0,0.88,0,44.44,40.59,17.46,17.51,1,morning_rush
82,46,22,17,68.39,43.35,26.46,27.04,82.0,46.0,22.0,17.0,0.0,0.89,0,51.7,29.34,20.02,18.93,2,morning_rush
15,4,12,22,24.82,15.95,23.28,3.12,15.0,4.0,12.0,22.0,0.0,0.21,0,24.79,17.15,22.58,23.66,0,balanced
22,6,19,23,6.12,23.02,9.62,22.57,22.0,6.0,19.0,23.0,0.0,0.18,3,24.5,18.85,23.94,29.62,0,balanced
18,19,2,18,20.25,20.45,19.16,15.7,18.0,19.0,2.0,18.0,0.0,0.14,1,24.66,25.24,16.05,23.71,0,balanced
45,56,14,10,36.21,79.64,18.49,9.93,45.0,56.0,14.0,10.0,0.0,0.89,1,31.41,52.95,18.56,17.08,1,morning_rush
48,72,19,17,41.9,97.82,20.4,22.12,48.0,72.0,19.0,17.0,0.0,0.89,1,28.15,55.22,18.43,18.19,1,morning_rush
75,92,97,70,57.85,133.72,83.7,149.61,75.0,92.0,97.0,70.0,0.0,1.0,1,22.76,35.71,28.84,32.69,2,gridlock
64,62,8,9,61.86,93.99,9.55,13.16,64.0,62.0,8.0,9.0,0.0,0.9,1,38.87,48.61,16.13,16.39,1,morning_rush
66,70,90,80,143.73,55.91,149.67,121.31,66.0,70.0,90.0,80.0,0.0,1.0,2,30.46,21.81,36.98,30.76,2,gridlock
17,11,65,32,22.41,10.46,78.45,26.61,17.0,11.0,65.0,32.0,0.0,0.8,2,19.7,17.31,58.32,24.67,1,evening_rush
81,77,63,95,87.57,119.24,139.9,121.02,81.0,77.0,63.0,95.0,0.0,1.0,3,26.72,30.02,29.45,33.81,2,gridlock
70,53,15,6,74.32,74.49,19.03,6.85,70.0,53.0,15.0,6.0,0.0,0.84,0,47.06,39.33,17.78,15.83,1,morning_rush
13,16,63,46,15.67,15.34,58.69,47.38,13.0,16.0,63.0,46.0,0.0,1.0,2,18.1,18.79,47.83,35.27,1,evening_rush
40,59,46,42,92.0,106.46,83.39,122.17,40.0,59.0,46.0,42.0,0.0,0.6,1,26.69,34.84,27.27,31.19,1,storm
41,31,18,18,35.08,41.96,24.86,21.23,41.0,31.0,18.0,18.0,0.0,0.96,0,38.57,35.12,23.47,22.84,0,morning_rush
79,41,23,5,104.08,64.79,31.86,6.79,79.0,41.0,23.0,5.0,0.0,0.73,0,56.01,28.81,19.61,15.57,2,morning_rush
75,72,5,5,61.72,61.19,6.14,4.02,75.0,72.0,5.0,5.0,0.0,0.89,0,45.02,43.62,15.7,15.66,1,morning_rush
15,21,56,48,21.19,20.19,71.82,55.26,15.0,21.0,56.0,48.0,0.0,0.82,2,18.58,19.9,45.53,36.0,1,evening_rush
87,31,19,15,113.91,27.63,28.25,21.18,87.0,31.0,19.0,15.0,0.0,0.82,0,60.0,20.62,18.49,17.37,2,morning_rush
18,18,13,21,22.53,21.38,22.31,11.01,18.0,18.0,13.0,21.0,0.0,0.36,0,25.82,25.55,22.77,24.68,0,balanced
24,27,30,10,14.68,26.36,17.89,16.91,24.0,27.0,30.0,10.0,1.0,0.5,1,15.0,60.0,15.0,15.0,2,emergency
56,35,16,9,67.58,37.68,23.87,10.77,56.0,35.0,16.0,9.0,0.0,0.96,0,52.57,30.0,20.24,17.19,1,morning_rush
14,40,23,14,30.22,29.87,27.35,23.82,14.0,40.0,23.0,14.0,1.0,0.5,1,15.0,60.0,15.0,15.0,2,emergency
13,8,10,15,2.76,5.56,23.38,13.41,13.0,8.0,10.0,15.0,0.0,0.29,3,20.69,18.74,22.09,23.49,0,balanced
5,21,21,10,22.76,12.36,15.5,18.79,5.0,21.0,21.0,10.0,0.0,0.22,2,18.13,25.36,26.16,20.73,0,balanced
7,3,17,21,9.97,21.1,19.59,24.25,7.0,3.0,17.0,21.0,0.0,0.11,3,17.83,16.57,23.62,26.78,0,balanced
13,10,77,79,17.72,13.54,102.14,79.0,13.0,10.0,77.0,79.0,0.0,0.95,2,16.57,16.09,46.74,40.6,2,evening_rush
12,13,17,8,7.53,2.03,13.37,23.13,12.0,13.0,17.0,8.0,0.0,0.25,2,20.92,20.63,24.67,20.68,0,balanced
54,55,59,23,159.77,81.89,139.3,150.53,54.0,55.0,59.0,23.0,0.0,0.6,0,35.88,25.98,34.78,23.36,1,storm
20,27,30,39,13.14,24.08,21.83,10.66,20.0,27.0,30.0,39.0,1.0,0.5,3,15.0,15.0,15.0,60.0,2,emergency
10,3,22,2,9.81,16.47,15.2,12.31,10.0,3.0,22.0,2.0,0.0,0.12,2,19.71,16.66,26.79,16.0,0,balanced
53,71,9,9,43.01,85.89,9.93,12.17,53.0,71.0,9.0,9.0,0.0,0.74,1,31.91,55.1,16.45,16.54,1,morning_rush
83,75,16,13,124.8,108.11,24.81,20.48,83.0,75.0,16.0,13.0,0.0,0.79,0,46.96,40.04,16.72,16.28,2,morning_rush
41,76,6,14,61.41,116.56,6.76,16.42,41.0,76.0,6.0,14.0,0.0,0.76,1,28.19,59.1,15.69,17.02,2,morning_rush
37,58,24,9,30.08,66.27,38.11,14.36,37.0,58.0,24.0,9.0,0.0,0.93,1,27.75,50.45,24.6,17.21,1,morning_rush
24,16,13,3,14.15,16.69,14.09,22.96,24.0,16.0,13.0,3.0,0.0,0.27,0,27.6,23.91,21.81,16.92,0,balanced
15,6,21,19,19.39,24.46,2.69,21.78,15.0,6.0,21.0,19.0,0.0,0.31,3,23.96,19.0,23.43,26.96,0,balanced
21,10,20,22,17.75,18.58,18.59,24.11,21.0,10.0,20.0,22.0,0.0,0.39,3,26.14,20.41,25.82,28.42,0,balanced
86,52,18,12,80.72,74.11,26.55,9.96,86.0,52.0,18.0,12.0,0.0,0.86,0,50.41,34.83,18.27,16.5,2,morning_rush
19,5,20,19,17.15,16.92,4.78,19.6,19.0,5.0,20.0,19.0,0.0,0.18,3,25.71,17.8,23.37,26.32,0,balanced
5,21,80,56,5.32,26.95,103.82,68.16,5.0,21.0,80.0,56.0,0.0,0.74,2,15.51,18.5,52.95,33.04,2,evening_rush
12,10,56,42,17.72,10.2,54.59,52.68,12.0,10.0,56.0,42.0,0.0,0.73,2,18.42,17.38,46.34,37.85,1,evening_rush
84,78,9,17,118.81,111.42,12.53,18.13,84.0,78.0,9.0,17.0,0.0,0.86,0,45.82,41.85,15.74,16.59,2,morning_rush
68,73,60,76,48.78,126.5,65.13,68.87,68.0,73.0,60.0,76.0,0.0,1.0,1,24.81,39.75,25.92,29.51,2,gridlock
63,77,17,11,100.23,67.7,13.63,8.93,63.0,77.0,17.0,11.0,0.0,0.73,0,45.48,41.02,17.22,16.28,2,morning_rush
86,77,88,88,110.98,74.96,92.58,140.98,86.0,77.0,88.0,88.0,0.0,1.0,3,30.87,24.83,28.63,35.67,2,gridlock
79,83,70,76,112.08,89.7,119.74,128.77,79.0,83.0,70.0,76.0,0.0,1.0,3,30.39,28.04,29.56,32.01,2,gridlock
44,49,7,5,47.2,73.4,8.77,4.72,44.0,49.0,7.0,5.0,0.0,0.92,1,37.07,50.27,16.62,16.05,1,morning_rush
12,4,7,19,22.14,12.72,6.93,19.18,12.0,4.0,7.0,19.0,0.0,0.2,3,22.05,16.89,17.88,25.45,0,balanced
15,9,21,11,6.67,17.46,20.79,11.2,15.0,9.0,21.0,11.0,0.0,0.17,2,21.46,20.03,27.64,20.3,0,balanced
23,20,22,21,20.79,4.03,14.18,5.86,23.0,20.0,22.0,21.0,0.0,0.13,0,29.67,23.57,27.06,24.4,0,balanced
11,7,11,15,11.85,5.05,20.96,10.79,11.0,7.0,11.0,15.0,0.0,0.29,3,20.83,18.14,22.2,22.75,0,balanced
66,54,22,7,67.55,48.54,33.16,9.82,66.0,54.0,22.0,7.0,0.0,0.78,0,47.26,35.2,21.33,16.21,1,morning_rush
22,21,12,5,18.35,9.04,15.52,12.11,22.0,21.0,12.0,5.0,0.0,0.13,0,27.6,24.64,21.44,17.47,0,balanced
49,24,26,18,38.24,10.31,35.62,15.45,49.0,24.0,26.0,18.0,1.0,0.5,0,60.0,15.0,15.0,15.0,2,emergency
15,23,10,7,21.64,17.32,10.14,15.97,15.0,23.0,10.0,7.0,0.0,0.31,1,24.07,27.63,19.63,18.72,0,balanced
19,22,20,12,17.53,21.98,15.39,15.5,19.0,22.0,20.0,12.0,0.0,0.25,1,25.11,27.93,25.13,21.09,0,balanced
36,50,57,22,77.66,78.3,90.2,87.82,36.0,50.0,57.0,22.0,0.0,0.6,2,27.24,32.13,37.25,23.37,1,storm
9,8,18,5,2.3,24.46,3.71,10.14,9.0,8.0,18.0,5.0,0.0,0.35,2,19.23,21.3,23.74,17.84,0,balanced
8,21,5,15,5.47,21.2,8.61,12.92,8.0,21.0,5.0,15.0,0.0,0.21,1,18.37,27.82,17.27,22.57,0,balanced
84,91,72,72,92.06,59.19,67.35,148.6,84.0,91.0,72.0,72.0,0.0,1.0,3,30.96,26.7,25.32,37.03,2,gridlock
11,8,67,57,13.92,8.51,101.18,82.53,11.0,8.0,67.0,57.0,0.0,0.82,2,16.5,15.96,48.81,38.74,1,evening_rush
14,13,42,42,17.26,13.6,38.27,39.7,14.0,13.0,42.0,42.0,0.0,0.97,3,20.39,19.59,39.7,40.32,0,evening_rush
9,14,80,62,14.09,12.35,109.44,62.97,9.0,14.0,80.0,62.0,0.0,0.86,2,16.1,16.64,54.02,33.23,2,evening_rush
24,15,2,21,16.46,14.06,24.83,23.77,24.0,15.0,2.0,21.0,0.0,0.22,3,27.14,22.17,16.22,27.5,0,balanced
60,62,95,91,41.6,119.07,70.82,92.89,60.0,62.0,95.0,91.0,0.0,1.0,3,21.71,32.23,31.2,34.86,2,gridlock
24,4,4,10,8.74,7.86,7.96,4.4,24.0,4.0,4.0,10.0,0.0,0.11,0,27.75,17.08,17.08,19.78,0,balanced
15,18,8,13,9.69,19.95,2.37,3.28,15.0,18.0,8.0,13.0,0.0,0.15,1,22.59,26.6,18.4,20.63,0,balanced
69,44,9,9,99.26,63.98,14.31,10.53,69.0,44.0,9.0,9.0,0.0,0.99,0,55.06,32.17,16.45,16.32,1,morning_rush
6,15,36,60,7.93,21.09,29.94,86.19,6.0,15.0,36.0,60.0,0.0,0.83,3,16.18,19.0,26.54,58.28,1,evening_rush
4,8,19,16,14.33,5.98,11.13,24.78,4.0,8.0,19.0,16.0,0.0,0.24,3,17.09,18.41,24.18,25.55,0,balanced
16,5,21,5,16.98,11.64,5.5,21.48,16.0,5.0,21.0,5.0,0.0,0.28,0,24.73,17.68,24.68,18.36,0,balanced
44,59,19,5,37.5,59.37,23.92,4.42,44.0,59.0,19.0,5.0,0.0,0.78,1,33.31,49.6,21.08,16.01,1,morning_rush
10,21,72,59,8.49,23.5,69.7,77.97,10.0,21.0,72.0,59.0,0.0,0.73,2,16.33,18.95,43.72,40.99,1,evening_rush
12,24,54,44,10.94,32.09,79.44,65.05,12.0,24.0,54.0,44.0,0.0,0.74,2,17.13,21.74,45.37,35.76,1,evening_rush
18,26,47,40,15.4,38.35,12.41,23.87,18.0,26.0,47.0,40.0,1.0,0.5,2,15.0,15.0,60.0,15.0,2,emergency
15,22,55,37,20.32,30.93,77.15,51.52,15.0,22.0,55.0,37.0,0.0,0.78,2,18.68,21.72,48.52,31.07,1,evening_rush
73,51,8,13,77.62,79.08,11.99,18.36,73.0,51.0,8.0,13.0,0.0,0.91,0,48.06,38.49,16.2,17.26,1,morning_rush
39,61,16,8,46.46,79.61,17.95,7.2,39.0,61.0,16.0,8.0,0.0,0.91,1,30.91,53.85,18.78,16.46,1,morning_rush
84,90,70,71,92.3,124.81,62.12,67.31,84.0,90.0,70.0,71.0,0.0,1.0,1,31.39,38.59,24.6,25.42,2,gridlock
2,10,22,18,22.35,23.36,3.23,14.44,2.0,10.0,22.0,18.0,0.0,0.19,3,16.33,21.8,24.33,25.01,0,balanced
4,16,7,4,4.27,21.1,3.06,13.79,4.0,16.0,7.0,4.0,0.0,0.29,1,16.7,25.11,17.89,17.14,0,balanced
16,11,45,69,14.44,13.93,48.93,78.81,16.0,11.0,45.0,69.0,0.0,0.73,3,18.05,17.07,31.72,53.15,1,evening_rush
14,16,75,69,16.84,22.87,73.4,60.27,14.0,16.0,75.0,69.0,0.0,0.97,2,17.24,17.93,45.85,38.98,1,evening_rush
6,6,57,56,4.94,8.68,63.33,56.66,6.0,6.0,57.0,56.0,0.0,0.76,2,16.06,16.17,45.46,42.31,1,evening_rush
38,59,20,11,30.99,91.6,29.39,17.24,38.0,59.0,20.0,11.0,0.0,0.78,1,26.22,55.63,20.72,17.43,1,morning_rush
11,11,23,18,7.31,11.0,23.23,20.46,11.0,11.0,23.0,18.0,0.0,0.11,2,19.42,19.84,28.4,24.88,0,balanced
6,14,24,15,4.76,13.85,14.94,4.79,6.0,14.0,24.0,15.0,0.0,0.23,2,17.74,22.96,29.01,21.84,0,balanced
15,21,15,16,7.1,22.12,3.61,19.62,15.0,21.0,15.0,16.0,0.0,0.14,1,21.53,28.0,21.0,24.38,0,balanced
63,68,86,84,144.12,47.95,96.34,84.09,63.0,68.0,86.0,84.0,0.0,1.0,0,34.38,22.69,32.71,30.22,2,gridlock
56,68,15,6,45.75,61.11,14.94,6.22,56.0,68.0,15.0,6.0,0.0,0.81,1,37.08,48.64,18.23,16.05,1,morning_rush
67,87,70,79,113.05,53.28,50.34,124.08,67.0,87.0,70.0,79.0,0.0,1.0,3,32.31,26.46,23.82,37.4,2,gridlock
14,17,87,62,18.6,21.15,83.69,93.02,14.0,17.0,87.0,62.0,0.0,0.91,2,16.81,17.33,46.27,39.59,2,evening_rush
7,5,55,53,9.51,7.93,69.99,67.56,7.0,5.0,55.0,53.0,0.0,0.94,2,16.29,15.89,44.89,42.93,1,evening_rush
6,5,17,21,24.6,11.37,12.28,17.27,6.0,5.0,17.0,21.0,0.0,0.15,3,18.8,17.35,23.15,26.33,0,balanced
16,21,18,11,15.13,10.25,16.63,5.97,16.0,21.0,18.0,11.0,0.0,0.23,1,24.09,25.6,25.58,20.0,0,balanced
88,59,11,19,96.84,74.49,11.95,24.16,88.0,59.0,11.0,19.0,0.0,0.86,0,51.67,34.3,16.23,17.8,2,morning_rush
64,45,19,11,77.26,46.93,21.82,10.84,64.0,45.0,19.0,11.0,0.0,0.72,0,51.48,32.0,19.5,17.02,1,morning_rush
5,8,48,78,7.44,8.81,40.22,76.4,5.0,8.0,48.0,78.0,0.0,0.9,3,15.81,16.34,30.59,57.26,2,evening_rush
20,20,24,12,6.79,17.54,22.01,19.21,20.0,20.0,24.0,12.0,0.0,0.12,2,23.17,25.57,29.01,21.59,0,balanced
50,55,29,45,112.04,60.55,157.01,57.12,50.0,55.0,29.0,45.0,0.0,0.6,0,35.44,27.82,31.73,25.0,1,storm
46,28,47,30,146.7,126.49,63.37,88.74,46.0,28.0,47.0,30.0,0.0,0.6,0,40.21,28.18,26.61,25.0,1,storm
7,19,81,62,7.29,19.46,120.14,58.06,7.0,19.0,81.0,62.0,0.0,0.89,2,15.68,17.48,55.79,31.05,2,evening_rush
77,60,61,77,141.14,126.09,117.19,96.86,77.0,60.0,61.0,77.0,0.0,1.0,0,34.75,28.72,27.96,28.58,2,gridlock
5,6,59,79,5.33,5.68,92.68,76.23,5.0,6.0,59.0,79.0,0.0,0.94,3,15.56,15.68,42.74,46.03,2,evening_rush
2,6,7,24,5.51,18.49,17.88,10.73,2.0,6.0,7.0,24.0,0.0,0.11,3,15.86,18.52,19.05,26.73,0,balanced
73,43,23,11,92.74,58.56,22.46,13.11,73.0,43.0,23.0,11.0,0.0,0.86,0,53.76,30.21,19.35,16.68,1,morning_rush
83,83,70,83,114.93,67.26,45.66,126.1,83.0,83.0,70.0,83.0,0.0,1.0,3,34.47,26.83,22.32,36.37,2,gridlock
12,11,50,58,11.71,13.89,51.77,68.98,12.0,11.0,50.0,58.0,0.0,0.79,3,17.47,17.39,37.33,47.81,1,evening_rush
12,17,71,30,17.52,21.08,79.39,29.07,12.0,17.0,71.0,30.0,0.0,0.89,2,17.75,19.22,59.22,23.8,1,evening_rush
57,52,8,11,77.09,43.8,11.01,16.17,57.0,52.0,8.0,11.0,0.0,0.82,0,50.45,35.42,16.61,17.51,1,morning_rush
12,8,71,80,18.92,6.43,86.53,70.28,12.0,8.0,71.0,80.0,0.0,0.88,2,16.76,15.87,44.66,42.71,2,evening_rush
14,15,19,15,9.57,21.98,18.43,24.61,14.0,15.0,19.0,15.0,0.0,0.2,2,20.94,23.5,24.95,23.99,0,balanced
60,66,20,14,69.77,94.63,27.92,16.47,60.0,66.0,20.0,14.0,0.0,0.73,1,37.07,47.05,18.8,17.08,1,morning_rush
15,17,51,37,21.54,24.05,80.43,43.31,15.0,17.0,51.0,37.0,0.0,0.95,2,19.15,19.96,50.41,30.49,1,evening_rush
13,3,14,23,10.54,16.12,21.1,14.36,13.0,3.0,14.0,23.0,0.0,0.23,3,21.19,16.63,23.52,27.0,0,balanced
10,6,91,55,15.47,9.58,113.41,44.76,10.0,6.0,91.0,55.0,0.0,0.95,2,16.26,15.66,60.0,27.32,2,evening_rush
6,11,89,73,5.44,11.83,115.79,58.67,6.0,11.0,89.0,73.0,0.0,0.96,2,15.52,16.13,55.49,32.86,2,evening_rush
12,12,40,57,12.53,17.87,42.27,58.33,12.0,12.0,40.0,57.0,0.0,0.92,3,18.1,18.51,33.92,49.47,1,evening_rush
19,8,42,48,22.05,6.43,58.26,76.73,19.0,8.0,42.0,48.0,0.0,0.72,3,20.24,16.53,36.75,46.48,1,evening_rush
